Name	RatingValue	DatePublished	Review
Campechano Taquería	4	2019-07-15	"I love the vibe of this place. It feels very local and cozy but also cool and hip. If you're coming for dinner, consider making a reservation, it gets busy!

You really can't go wrong with anything on the menu and there are so many options to choose from! I ordered the Campechano, carnitas and fish tacos. All were delicious and had a good kick to them - just what I look for in a good taco. If you're not so great with spice, ask the servers to take it easy on the spice sauce.

The real star of the meal were the corn tortillas. You can tell that they are made in-house and are oh so fresh!"
Campechano Taquería	4	2019-09-02	Great food, love the casual patio vibe. Good, quick service and it is always busy! Cooking with a huge piece of fresh delicious fish. The Tinga has a nice guacamole and spicy sauce. Now I know why it's always busy when we walk by! Will visit again
Campechano Taquería	5	2020-02-22	Ignore the bad reviews and come try this place. As a Mexican and self proclaimed taco expert I'd eat these tacos religiously if i could. The guac is perfect and the salsa roja has the perfect kick.
Campechano Taquería	4	2019-06-26	"A great spot for some tacos!

Been meaning to go here for a while and after 1hr in Costco followed by the lovely prime time traffic back to King West it was time!!

Firstly, defo aim to go when its sunny and sit outside, the outdoor area is nice and if you can get in the little secluded section you may never leave.

On the tacos i had the Haddock Fish Taco, the Steak and Chorizo and the Chicken ones - I warn now do not be as greedy as me 3 of these tacos was too much of course i ate them but 2 is well enough.

The fish one was only ok but the Steak Taco was one of the best I have had...the chicken also is a treat so go for them 2.

All the ingredients felt fresh and each taco came with different toppings to compliment the meats which which they did perfectly!

Absolutely worth a go if your a taco fan, just don't be surprised when you accidentally spend over 100$

PS - The cocktails are unique and amazing, the Pina-Mojito is a must try ...hmmm maybe this is why i cleared 100$

PPS - Get chips and Guac, its good and free refills on the chips."
Campechano Taquería	5	2019-11-06	"Campechano has slowly become my favourite taco place in the city. The more I dine here the more I fall in love with the food, the decor, and the restaurant overall.

Fair warning though, I'm not the only one who loves Campechano! Make reservations in advance because the wait can be up to an hour sometimes without one. If you're looking to make reservations for a Friday or Saturday night, I recommend booking at least a week before.

The decor is simple and bright. Unlike other taco places, they don't dim their lights too much at night so you don't have to worry about squinting to see in front of you. The restaurant is quite small so it can feel a bit cramped when it gets busy, especially when you have to get up from the table. It's not too big of an issue when you're seated though! The servers are friendly and decently attentive, especially for a busy restaurant. Prices are fair when comparing to other sit-down taco places like La Carnita and El Catrin.

For starters, the chips and guacamole is a must-have. The guacamole is topped with a seasonal garnish. Last time I went it was pomegranate seeds, which gives it a nice sweet crunch. Their homemade chips are unlike your regular tortilla chips. They are so crispy and yummy, I would happily just come for the chips alone. They also offer refills of the chips, which makes them even more amazing!

The tacos are just as good as the guacamole. The tortilla (also homemade) for the tacos is so good and really ties every taco together nicely. I love the Carnitas (confit pork shoulder) and the Barbacoa (braised lamb leg). If you like spicy, the Pollo Al Pastor (chicken thigh) will set your mouth on fire! The fish taco is also quite good. It tastes fresh and is fried to perfection. It's a definite must for someone who doesn't like spice.

All in all, if you're a fan of tacos, Campechano is a must-try! You won't be disappointed!"
Campechano Taquería	5	2019-03-14	This place is still five stars, and all of my previous witty anecdotes (I'm supes humble) from my last review remain the same. However, it's worth noting if you come in right at 12noon you will beat the rush and the spice level in the Al Pastor is high. It's really high for a lil' lunch munch.
Campechano Taquería	5	2018-11-20	"I consider myself lucky and honored to live within a 2-min radius of this place.

Have been able to get seats on walking in on multiple occasions.

The tacos generally are large and filling and what I consider more on the ""gourmet"" side vs. traditional. Which is what makes them great. The fish and the barbacoa are stunning. The temptation is to order 3/person just to try all the different kinds, but 2/person is probably more reasonable.

Food comes to the table SUPER fast."
Campechano Taquería	3	2019-11-25	After many friends had recommended this place, I decided to try it. Honestly, it was pretty overrated. The tortillas weren't great, and the guac was just alright. Glad I tried it because the place is cool, but the food is pretty forgettable.
Campechano Taquería	4	2020-02-16	My girlfriend and I visited at 5:30 on a Saturday . We luckily were able to get a seat at the bar. This is definitely that place where a reservation is needed. People were being turned away due to reserved seating. On to the food... The guacamole was amazing.. The tacos were spicy! I love spicy food and I even thought some things were spicy, especially the shrimp.Aesthetic definitely a 10/10. Cool place, wouldn't eat here again though
Campechano Taquería	3	2018-08-04	"Delicious tacos, horrible sangria. 

Campechano and Seven Lions are the only two ""authentic"" tacos I've had in Toronto, as compared to tacos you can get in the US, particularly as you get close to the Mexican border. At $6-$8 each, they're not cheap, and you'll need between 2-4 to fill you up. 

Avoid the sangria - one of the worst I've had in Toronto."
Campechano Taquería	4	2019-01-20	"The restaurant takes reservations and were very accommodating when our group of 10 were late.  They waited 30 min for us to arrive when I gave them advanced notice of our tardiness.  The food and service were great.

The tacos and beer were very good.  I chose lamb and sirloin tacos.  I also got the seabass ceviche but it was a bit spicy for me.  Overall, it was a great time with the long table in the back room. I would definitely return."
Campechano Taquería	4	2018-06-20	"Tacos are by far one of my favourite things to eat. I love how messy it is, the toppings and the different meats. Tortilla's should be made fresh and in house and the meats have to be tender and juicy. 

I walked into Campechano not really knowing what to expect. It's a small causal taco spot on Adelaide and Portland, I honestly would have walked right past it. We sat in the back on the patio which I really liked. We decided to forgo the usual Guac and Chips starter and go straight for the Tacos. 

Service here is great. Each taco comes out as soon as it's made. I ordered the Carnitas, Chicken Thigh & Bisteca Tacos. The Bisteca was good, I really liked the sauce on top, the tortilla is fresh and definitely made in house - I wish the meat wasn't as chewy as it was but overall I liked it. The chicken thigh was good minus the thigh, there were a few fatty pieces but I ignored that because of the spicy pineapple topping. My favourite taco was the Carnitas. It had a delicious smoky flavour and the meat was perfectly cooked. 

I would definitely come back. 3 tacos cost me 20 buck which in my opinion is not bad. 

Keep Eating, 
Angela"
Campechano Taquería	5	2019-08-12	"I've been looking all over town for the most authentic taquería in Toronto, and think I've finally found it. Campechano had a great patio, hearty tacos, great corn tortillas, and a solid margarita.

Pastor - definitely one of my new favourite tacos in Toronto. The meat was well marinated, had a strong spicy kick (a little spicier than I expected tbh but not too much) and the sweet acidic pineapple complimented it perfectly.

Campechano - the meat in this one was incredibly juicy and well cooked, and the sauces were nice and light, unlike many places where it can be an overbearing addition to a dish. 

Overall I would definitely come back here, order both the tacos again, and I can't wait to try more of them."
Campechano Taquería	3	2018-06-04	"Great tacos with a good spice level! The food at Campechano is tapas style and they have a wide range of tacos. 

The guacamole is served with a side of spiced nachos - they were a little dry and stale, but the guacamole was fresh. The ceviche is an European bass, with a nice kick of spice as well. I ordered the fish taco which was freshly deep fried and simply delicious. 

The restaurant has a patio with outdoor seating, as well as bench like seating for larger groups. Unfortunately, the service is not as great as the food thus meriting a 3 star."
Campechano Taquería	4	2018-03-17	"Rating: This is a solid 3 1/2* with the bump of 1/2* for the circumstance of my visit. 

I had this place bookmarked for a while but a recent review by a fellow Yelper (shout-out to Sammie S.) made me realize that I was walking by Campechano on my way for lunch to a different place. 

So what was I to do? 
I decided to get a smaller dish at the lunch place in order to stop at Campechano for a few tacos. Luckily, I have a wife and daughter that humours me in my food pursuit. 

We arrived just after 2pm and the waitress informed us that the last call will be in 15 minutes as they close at 2:30pm. That was no problem since I was the only one interested in ordering something. This is a small place and I could see seating being an issue at busier times. Love their wall mural. 

The wait staff quickly provided us with a menu. I was disappointed that there was no shrimp tacos for lunch. So I decided to order the Bistec (Top Sirloin) and the Tinga de pollo (Chicken Breast). There's no way you could just order one taco even though you kind of full. 

The tacos came out fairly quick as you can see it being cooked in front of you as they have an open kitchen. I liked the Tinga the best. Both of the tacos had the Morita sauce which provided a nice little kick but the Bistec was overtly salty. Also the prices are a little steep but based on location, I can understand why. 

My dining experience at Campechano probably took no more than 10 minutes plus it was right before closing. That's why I want to give them the benefit of the doubt and bump up the rating to 4*. I'm hoping to come back for dinner and ask if they offer shrimp tacos. 

Solid tacos but not the best in the GTA.

#35 of 2018"
Campechano Taquería	4	2019-12-12	Comfortable and welcoming environment, great service and decent prices! They also got a good selection for their drink menu!
Tacos El Asador	5	2020-05-20	"As an American having grown up around authentic Mexican and south American food, it isnt often I find an authentic mexicsn food experience in canada. This is where you can have that experience. 
Just ordered this place on uber eats during the virus lockdown and I was very happy with it. Bright me back to the days i lived in the US and they even had some surprising flavors that I havent tasted before! Fresh, tasty, passionate cooking, authentic and just an amazing experience. 

This is a special place I will be returning to and continuing to provide support for. Great job guys! 

The only recommendation I have is to consider adding horchata to the menu! ;)"
Tacos El Asador	1	2020-04-24	"Ordered beef burrito and pork pupusas through ubereats.
Started with the burrito which was bland and barely any beef/protein. I couldn't even finish the burrito because it was so bad and I decided to try the pupusas.
It was hard by the time I got to it. Think twice before ordering..."
Tacos El Asador	3	2020-02-22	"So I'm from San Diego. It is VERY hard for me to find anything even close in taste and quality.

This place has high ratings on here, so we decide to take a shot.

I regret that decision. I ordered three tacos (beef, pastor, carnitas.) The beef tasted like beef jerky, the pastor was super dry and bland, the carnitas tasted like cat food. 

Also you can't just order a small side of chips. It's $10 nachos or $11 guacamole (does it come with chips? Who knows?!)

Super disappointed. Literally had to get boba tea immediately after to cleanse the pallet."
Tacos El Asador	4	2020-02-05	"Great little place decorated with blinking Christmas lights and coloured picnic tables. Their tacos are reasonably priced ($5-7) and really filling. The guac and chips ($11) are always good to share. Sometimes their tacos might be a bit dry but they have some spicy sauce and salsa on the side!! 

Great place for a chill and cheap weeknight dinner."
Tacos El Asador	4	2019-07-02	"New location!
Improvement.
Would function better if customers paid at front, took a number and had a seat.
Doesn't need waiters, slows it down."
Tacos El Asador	2	2020-06-02	The service was amazing, the guy that greeted us especially was very enthusiastic. But .. when it came from the food. it was definitely 1/5. No flavour , no seasoning no nothing. We ordered 6 Tacos, Guac and chips and cheese Pupusas . To begin with the tacos lets just say we didn't eat them all. The shrimp tasted too.. fishy? not enough toppings on the taco. The beef was blend and so was the chicken. Only good thing about our order was the guac and chips. I normally go to taco Gus at Kensington (highly recommend ) and I regret trying something new.
Tacos El Asador	1	2020-02-14	"It is Valentine's Day, I was so happy my boyfriend came from the Netherlands to visit and we had the best day exploring the city, afterwards we were too tired to go out so opted to order in some good Mexican food! 

We consider ourselves taco connoisseurs, and often indulge in a tasty tactac. We were VERY excited to have so many taco options so we ordered 3 soft shells and 3 crispy shells (as other Mexican enthusiasts may know, is not as common as people may think to have both shells) 

To provide more context you didn't ask for ... this was the first MUCH anticipated spot on our taco tour of Toronto. 

We have a methodical and detailed evaluation system in place for reviewing and ranking our tacsperiences - the system ranks the following on a scale of 1-5 (5 being the best) ; 

flavour and freshness (1)
Moisture (0)
Mouth feel (1)
Crunch (0)
Contents to Shell ratio (0)
Cheese Quality (0 - cheese unaccounted for, still looking for it)
Smell (2)
Overall (4/35) 

This may seem bitter, however, we are AS unbiased as they come. 
Furthermore, we are highly liberal individuals. Our disappointment is immeasurable yet our day is not ruined, because we still have each other, and our view is lovely (will include pic) 

We hope this is a one off, and the in person experience is better than delivery."
Tacos El Asador	5	2020-01-07	"WOW! I ate there lastnight and wish I could return tonight! Two of us ordered Specials with steak and salad. Mine came with refried bean, guacamole, soft corn tortilla, caramelized onions etc.! It was so flavourful and delicious. 
Highly recommend eating here. Our server (long time server) and kitchen staff were lovely. Cozy environment; perfect for our special date."
Tacos El Asador	5	2019-12-04	"I've been coming to Tacos El Asador for almost a decade. It's my go to lunch place, inexpensive and so tasty. Whenever I go to higher end taco joints I usually leave disappointed because they're not as good as TEA's and more expensive! The TEA staff are friendly and kind. I'm glad they opened up the new location (which is hardly new at this point) and that more people can enjoy eating in.

Tip: the tostadas are their hidden secret. Happy eating!"
Tacos El Asador	4	2019-11-18	The food here is quite authentic. Have tried many items and all were good. The lunch specials are good value and so are the drink specials. Staff are culturally appropriate which is great. Be aware it is CASH ONLY.  The tables are quite tightly positioned so be prepared to have your chair bumped a few times. You must ask for additional hot sauces (no charge) so be pro-active. The lunch burrito will fill a normal person for a day ! Blows away the chain burrito places. Servings in general are generous.
Tacos El Asador	5	2019-04-23	"From the tortillas to the flavour of the pork, Tacos El Asador brings back memories from my trip to Mexico. Having tried a few other taco places in the city, I can definitely say that TEA takes the cake for me!

I came with my girlfriend later on in the evening and was greeted by the infamous Smokey. He asked us how many and we replied back ""two people"" and then he replied back with ""three"". We said ""no, two people"" and Smokey proceeded to point at each of us and said ""one, two"" then points at himself and says ""three"". He definitely made our night.

We got seated in less than 20 minutes, ordered right away with some nachos, pork tacos and plantain. Wow did that bring back some memories of the taco stand in Mexico! All I can say is, you need to go there and try the food and take my word for it."
Tacos El Asador	5	2019-04-19	"I came here on a bustling evening 30 mins before close(we hadn't realized they closed earlier than most restaurants in Korea town), however we weren't the last to walk through the doors. 

Since the restaurant is on the smaller side, we had to wait about 20 minutes before being seated. Even though they were close to closing, they didn't rush us at all.

The atmosphere is very cozy, laidback yet still lively. The service was great, our server was super outgoing and humorous which is nice after a long day at work. Food is very affordable, they have many options but not too many it becomes overwhelming. 


I ordered the chorizo and the pork soft taco, and all I can say is it brought me back to my trip in Mexico. The meat was juicy and the toppings were fresh. I also ordered the rice with cheese, although simple was great. 
We ordered plantains as well, and that was the icing on the cake to us. Instantly made me want to go back to Mexico. 

Would definitely come back, just wish they were open a little later."
Tacos El Asador	5	2019-03-30	"Itching for an escape down south but can't swing the vacation days? Koreatown's El Asador offers an authentic Latin American experience, minus the pricey return flight. They boast the best tacos in town, which I can confirm from my own personal Toronto taco touring. As a vegetarian, it can be hard to find options that actually excite me, but El Asador's veggie tostadas come with delicious, fresh guac (and no, the guac is not extra!) and the veggie options are cheaper than the meat versions, which doesn't always happen.

If you're expecting a resort-like experience, El Asador may not live up to your 5-star expectations. But if you can get down with local living, you'll enjoy this no frills place, with picnic bench seating and plastic cups. The food is fantastic, the service is friendly, and the owner's expressive eyebrows (you'll know when you get there) are sure to make you smile. 

Affordable prices, a wide selection of beverages, and the new location offers more seating and a shorter wait."
Tacos El Asador	4	2019-10-23	Had a chicken burrito here and thought it was amazing! Not too filling, not too empty, just the right spice level, meat and condiments were quite flavorful and the pita itself was just the right firmness. Definitely a recommendation for anyone feeling like a burrito on a Saturday night!
Tacos El Asador	2	2019-02-26	"Cash only.. it's 2019 
Plates with holes in it.. it's 2019
Food is decent, but get the basics right"
Tacos El Asador	4	2018-07-16	"Came here with my girlfriend on a Sunday evening.

Pros:
+ good quality of food
+ tasty
+ friendly service

Cons:
- cash only
- decently expensive ($29 for 2 people without drinks)
- smaller portions

Food: (3.5 stars)
The food is pretty good but on the smaller size.  
We ordered the guacamole (4 stars): likely the best thing on the menu. 
Pretty expensive $9 for the size.  Usually taco restaurants would charge around $6 for this type of food.
The burrito (pulled pork) (3.5 stars) was tasty but again quite a bit smaller than expected. ($9 for it)
Tacos: We got a pulled pork (3 stars), and a fish taco (3.5 stars).  I thought the pulled pork was missing something extra, maybe some cilantro, maybe something else to add to the contrast of the pork.  The fish was a bit better, the onions made it a nice crunch to it. $4 each.


Atmosphere: (3.5 stars)
The place is pretty small and gets busy quickly, but it has a cozy feeling to it.  The tables and chairs are clean.  The washrooms are in the basement, with pretty low ceilings.

Service:  (4 stars)
They got table service, but paying at the front."
Tacos El Asador	4	2019-01-13	"CASH ONLY. 

Felt like that was important to note up top, although they have an ATM in the restaurant. 

Had the breakfast burrito ($9) with eggs, avocado, plantains, and the usual burrito ingredients. It was SO good. The sweetness from the plantains works so well with the hearty beans and rice. The eggs add that extra flavor and the avocado slips in there with a bit of cool fattiness. 

The restaurant is super casual and you sit on picnic style benches. At 1pm on a Sunday, it was almost full, but never crowded or loud. 

Would come back because the burrito was great."
Tacos El Asador	5	2019-09-03	"Great, authentic Mexican restaurant with a la carte menu items. Order one taco (or quesadilla or burrito or enchilada) or 50. Food came out very quickly and was amazing!

Warning: CASH ONLY!"
Tacos El Asador	5	2017-10-14	"This was a great gem, worth the drive if you crave some authentic tacos!

I was a bit surprised to find this well run taco joint amongst all Korean restaurants but it really works!

Lots of bench style seating easily fits 4, but gets squishy as this place fills up at lunch time. The service is quick, the food came fast and hot and for tacos, quesadilla, burrito type foods, but our pupusa came after tacos, maybe cuz of table room? Cuz they certainly not a dessert dish. 

The warm corn wraps were so so good, guacamole was fresh and the perfect green and texture. I had to try one fish and one shrimp taco with a squash pupusa(pan fried puffy corn tortilla pancake like thing? served with a pickled cabbage slaw and hot sauce salsa) and was ok full but ordered another shrimp taco just in case 

Easily you can start lunch less than $4, but really takes 3-4 tacos for a good lunch which run closer to $15, they have good combos for certain days which is nice and take out was very popular while we were here. My girlfriends all agreed the fish was best of the tacos, and would easily come back tomorrow after our seminar."
Tacos El Asador	3	2018-10-22	"Who doesn't love a good taco?

I surely do, so I was happy to meet my dining companion at Tacos El Asador, as authentic-sounding a taco joint as I've ever encountered in our fair city.

I decided to go with the Chorizo and the Birria (Goat) tacos, with the latter arriving first. I don't think I've ever eaten goat meat in the context, so I was definitely excited to give this one a try. It didn't disappoint. The meat was cooked perfectly and contained a very flavorful blend of spices, while the two sauces on the table, of which one is impressively hot, effectively enhance the taste of the concoction.

The Chorizo arrived next and while it too was quite good, it didn't blow me away like the first one. It tasted like virtually every other chorizo taco I've ever eaten; there weren't any unexpected flavors at work here, and in fact, the chorizo itself was a little bit on the bland side. I still enjoyed the heck out of it, though, especially when I added those aforementioned sauces.

I also ordered a bowl of their Chicken, Black Beans and Tortilla Soup. I'm no tortilla soup expert, so it's entirely possible this was an above-average variation, but I wasn't impressed. The broth was salty without being flavorful, while the plentiful bits of tortilla got soggy immediately and gave the dish a rather unpleasant texture. I should note, too, that the soup comes with a fairly hefty amount of cheese, which definitely should have been indicated on the menu."
El Nahual Tacos	5	2020-06-03	"After hearing so much good things about this taco spot in the Annex Food Hall, I couldn't wait to try their take-home TACO KITS!!

How to order: 
-online through the tacokittoronto.com website for pick-up or delivery 
-Tuesday DELIVERY IS FREE if you pre-order by the previous Sunday

The Taco kits:
Each kit is only $20-$25 & easily feeds 1-2 people! I tried their Yucatan chicken & Barbacoa Beef. Each came with their own super fresh chopped up toppings and baggie of corn tortillas. I reheated the meat by microwaving in time intervals and the tortillas were warmed on a stovetop pan with a bit of oil.

YUCATAN CHICKEN (4.5/5) - saucey and the complex spices that marinated the juicy chicken was perfection. Paired with pickled radish & cheese made the flavours pop even more.

BARBACOA BEEF (5/5) - THE JUICIEST shreds of flavourful beef. I absolutely loved the freshness that a sprinkle of onions, cilantro & lime did to it. And I can't forget about that creamy avocado spread! 

Overall:
I'm honestly so surprised at how generous they were with their ingredients and the amazingly JUICY & FLAVOUR-PACKED meats. These taco kits are easy, fresh, and a fun way to do take-out. Definitely recommend giving El Nahual a try for your next Taco Tuesday!"
El Nahual Tacos	5	2020-02-20	"I had a fried fish taco ($4.95) and tortilla chips ($3.75) here and they were delicious.  I was with my husband and a group of friends, so I think among all of us we tried every single taco they offer.  Note that they only have 1 vegetarian option (and no vegan options on the menu, although you may be able to make a special request).  Luckily the vegetarian option is vegetables wrapped in crispy cheese, and the one vegetarian in our group loves cheese, lol.  

The fish in my taco was crispy on the outside and soft and flaky on the inside.  It was battered and fried, but didn't taste overly greasy.  The fish was on top of shredded cabbage, and a green creamy sauce was drizzled on top.  

Chips were crispy and didn't taste like they came out of a bag. I liked the creamy avocado dipping sauce they came with, but would have appreciated a more mainstream salsa as well, lol (you know, like the one with cut up tomatoes). 

Can't wait to try their other tacos.

This location is in The Annex Food Hall."
El Nahual Tacos	4	2020-02-13	"Last Saturday, I sampled a number of food items from different food stalls at the Annex Food Hall. I have been on a taco kick since late December 2019. It must have been eating all that Christmas turkey and wanting a change. Naturally, I had to try what El Nahual Tacos had to offer.

I had already had some food from Mean Bao. Although the deal for three tacos for $13 was mighty appealing, I didn't want that much food. Instead, I went with the fish taco, and chips and salsa. Perfect!

The fish is cod in the taco. I'm good with a flaky fish. I waited for a bit for my order. Moments later, my food was ready.

The fish taco was delicious. I love how fresh the fish was. The batter was thin and crispy, which it should be. The taco was perfect and the flavours in the taco were spot on. The chips were hot out of the fryer. The salsa had mild cilantro in it. It was okay, but I was hoping for more of a tomato version of salsa. I still ate it all.

I was with a number of friends that evening. We ended up getting more tacos, and chips with salsa. So much food! I grabbed a pulled beef taco. I give it full marks for tenderness. However, it was super salty for my liking. I remember feeling thirsty afterwards and drinking a ton of water to balance my system out. I then felt bloated... haha!

I'd love to try more tacos here. I have the inclination that the pulled versions of their proteins are heavy on the sodium, so I'll steer away from them. The food is yummy here, despite that minor setback.

(60)"
El Nahual Tacos	5	2020-02-10	"We were here with friends for dinner. I love variety and trying new things and they didn't disappoint.  We had the open face tacos and they created some really unique flavour combinations.

We tried one of 6 different open face tacos.  See my pictures. They were all delicious.  The 6 different ones were:
(1) Carrnitas. Braised pulled pork, pickled carrot.
(2) Al Pastor (mild). Marinated pork with dried chiles, spices and achote, onion, cilantro, grilled pineapple.
(3) Black Tiger Shrimp. Garlic crispy cheese on tortilla, onion, grilled peppers, cilantro, avocado salsa.
(4) Fried Fish. Cod marinated with oregano, cilantro, cabbage slaw, cilantro aioli.
(5) Pulled Beef Barbacoa (mild). Slow cooked spiced beef blade, cilantro, onion, avocado salsa.
(6) Chorizo (mild). House-made spiced pork, onion, cilantro, avocado salsa, wrapped in crispy mozzarella.

They had bottled drinks from Jarritos Canada.

Since this food stall is part of The Annex Food Hall, you would use the large seating area, free WiFi, and washrooms of the food hall."
El Nahual Tacos	5	2020-03-24	The tacos took forever to make but they were delicious! Fresh off the grill and straight into our bellies real quick. I especially enjoyed the baja fish taco - it had just the right amount of crispiness and was not too salty like other baha fish tacos that I've tried. It was just right. What I really appreciated was that the chef personally delivered us our food. Now that's above and beyond! Would be down for coming back again.
El Nahual Tacos	5	2019-05-21	"Love these tacos. So delicious. I have no other words other than yum. They make their tortillas themselves and they're tasty. They only take cash so bring some if you want to try more tacos. the space is small so hopefully it's not busy and you can find yourself a spot to eat. 

Will I be back? For sure. One of my favourites for tacos in the city"
El Nahual Tacos	5	2019-09-28	"We were originally going to a pizza place, but just so happen to randomly find this place on yelp.

I had 3 tacos: carnitas, barbacoa and black tiger shrimp. They were my favourite in that order. The tacos have minimal toppings, but that actually made them taste better. The tiger shrimp had a coleslaw type thing on it and cilantro. Keeping each taco to only 2 or 3 toppings helped emphasize the juiciness of the meat. The carnitas was my favourite because it was juicy and a little sweet."
El Nahual Tacos	2	2019-09-10	"To be completely honest. I was expecting more.
I came in during my lunch while practically salivating on hearing the reviews. I ordered the 3 TACOS: FISH, BARBACOA? AND CARNITAS. fish taco was so bland and had no taste. The beef was pretty good. CARNITAS was decent. Service left more to be desired as the gentleman never asked if I wanted anything else but just requested I pay. Felt rushed.!"
El Nahual Tacos	4	2019-08-01	It was hard to choose what to eat in the Annex Food Hall when there were sooo many tempting options. I decided on El Nahual honestly, because I wasn't hungry enough for a full meal, and thought two tacos would be the perfect amount of food. The vegetarian taco was a surprising star. I usually go for meat tacos, but found the veg option to actually be superior to the el pastor taco. There is a hunk of something (cheese, maybe?) that is wrapped in a layer that reminds me of bean curd sheets. If someone knows what that is, please let me know!!
El Nahual Tacos	5	2019-07-26	Let me start by saying that THESE ARE THE BEST SHRIMP TACOS I'VE EVER HAD! I was taking a stroll through the annex and stopped by the Annex Food Hall for something to eat. They have a lot of food options btw; but it's El Nahual that caught my eye that day. I got the three shrimp tacos (and they are NOT stingy with the shrimp), it was made to order. It's not full service but the guy who took my order was nice, I'm really indecisive so I really appreciate it when people take the time to help me out without rushing me. Overall the tacos were great, but it was the tortilla that had my heart, I don't know what kind it is but I have never had a tortilla like that! I would recommend this place to anyone looking for the great tacos!!
El Nahual Tacos	4	2018-05-29	"Note:  This restaurant is more for a quick bite / take-out.  Although I really wouldn't recommend that you wait too long as I don't think the tacos will taste as good!

Tacos appear to be small, but they really pack a punch in terms of taste!  I ordered 3 tacos/$12:  Fish, Yucatan Chicken, & Al Pastor.  All of them tasted distinct, with different toppings, and were visually appealing as well.  They looked as though pride was taken in the presentation of the tacos!  Very good and I was actually full after eating them.  Initially, I was doubtful when I saw how petit they were.  :)

Parking:  ""Restaurant"" is located on the smaller, north side of Keele Street.  There is PAID angled parking just in front/across the street.  During my visit, there were plenty of street parking (paid) on Eglinton itself.  If you're eastbound on Eglinton Ave W, it can be tricky to turn left onto this small street as the street is very busy / undergoing construction.  

Atmosphere:  El Nahual is quite small.  There is only counter seating for 8-10ppl.  Stools are solid, but they look like crates turned on their side, so they're not very comfortable.  Again, this is why I said that I don't think this place is intended for dining in for an extended period of time.

It was really hot out when I came in and they kept the doors open.  It wasn't super uncomfortable, but it definitely will be if it was more humid.

Service:  Girl at the counter was very friendly and nice.  Note that the food does take a while, so DO NOT come here if you need to be in/out.  After I ordered, the girl said that tacos would take 15-20mins and that was pretty accurate.

I would definitely come back to try out other tacos &/or even get a burrito, but for now, only if I was in the area as it's quite congested and Eglinton is really messed up. 

Free chips w/ creamy guac with Yelp check-in!"
El Nahual Tacos	5	2019-09-02	"Delicious tacos. I appreciated the 3 for $13 special. 

It's nice that this place is in a Food Hall, so that my husband and I could experience food from multiple places."
El Nahual Tacos	5	2019-01-05	"Hands down the best tacos in Toronto! (at least based on what I've tried so far). We tried both chickens, the barbacoa and the shrimp tacos. The flavors are all right one. The meat is juicy with flavorful sauces and garnished perfectly. The tortillas seem to be homemade corn tortillas. Having lived in US for several years I've had a lot of Mexican food and El Nahual was definitely comparable to some of the best places I've been to. We specially really liked barbacoa and the shrimp and the Yucatan chicken. 

Food: 5/5
Service and atmosphere: 4.5/5
Price: 4.5/5
Overall: 5/5"
El Nahual Tacos	3	2018-06-12	"Stumbled upon this restaurant while searching for lunch before heading to Yorkdale. The restaurant is quite small, more of a takeout joint and seats about 6 people. The restaurant is very hot and humid and there was only one fan facing the window. There is free street parking (depending on the time), however there is paid parking directly in front of the restaurant.

We ordered the 3 for $12 ( Black Tiger Shrimp, Fish & Carnitas tacos). The food was flavourful, however it didn't hit the spot for me. We also took advantage of the free chips and salsa check in offer.

Overall, nice presentation of the tacos but I wouldn't be going out of my way to come back to satisfy my taco cravings."
El Nahual Tacos	3	2019-11-13	I got the 6inch shrimp burrito -- definitely not the best burrito I've ever had but it wasn't bad either. I enjoyed it but was disappointed when they said they didn't have any hot sauce?!! You also can't choose toppings either, I'm pretty sure all the burritos comes with the same thing (rice + peppers and onions) Again, tasted good didn't mind that at all but I think my extreme hunger made it taste a lot better, if that makes any sense. I probably won't be back but glad I got to try this place out!!! Maybe if I had tried the tacos my opinion would be different but you can def find better taco places I'm sure
El Nahual Tacos	5	2017-12-01	"I found this place thanks to my wife as we were taking a shortcut as the 401 East was very busy (more than usual) and decided to go through the local roads. Since it was close to dinner time, she found El Nahual through the Yelp app. She was craving Mexican! It was Tacos Thursday. 

This place is by Eglinton West on a one way street. Tiny place located amidst the constant construction and traffic around the area. Ideal for takeout as they have very limited seating and space. Even the outside signage is unassuming. There are some pay parking on the front of the store but there's a 3 hour free parking if you turn right in the next street. 

My wife and I ordered the same 3 tacos: Gringa, Steak and Shrimp. All of them were very good but the shrimp is the winner. My wife and I would rate the Gringa (Pork) for least favourite. I loved their tortillas. You do have to wait for your tacos as they do per order and they are not premade but that's a small price to pay for such delicious tacos. We washed down the tacos with a Pellegrino drink and a Horchata.

As much as I want to come back, we are rarely in the area but now we know where to come in order to try the other tacos in the menu. It seems that some of the dishes sells out throughout the day so come early if possible. 

Highly recommended!"
